iter	Logloss	Accuracy
883	0.1358044311	0.9604582784
884	0.1356968136	0.9602555004
885	0.1356698357	0.9602555004
886	0.1356054486	0.9603568894
887	0.1355566877	0.9604582784
888	0.1355064007	0.9605596674
889	0.1354837633	0.9606610565
890	0.1353939985	0.9605596674
891	0.1352763582	0.9605596674
892	0.1351811325	0.9605596674
893	0.1350848138	0.9605596674
894	0.1350109726	0.9607624455
895	0.1348933288	0.9606610565
896	0.1348151028	0.9606610565
897	0.1347380314	0.9606610565
898	0.1347009639	0.9606610565
899	0.1346776124	0.9606610565
900	0.1345811942	0.9606610565
901	0.1345285919	0.9607624455
902	0.134449128	0.9607624455
903	0.134394168	0.9607624455
904	0.1343342471	0.9607624455
905	0.1342712534	0.9607624455
906	0.1342045868	0.9607624455
907	0.1341052656	0.9608638345
908	0.1340457561	0.9608638345
909	0.1339909822	0.9608638345
910	0.1338938392	0.9610666126
911	0.1338115777	0.9611680016
912	0.1336996015	0.9610666126
913	0.1336393725	0.9610666126
914	0.1335270636	0.9611680016
915	0.1334440286	0.9611680016
916	0.1333526461	0.9611680016
917	0.1332901002	0.9612693907
918	0.1332198586	0.9612693907
919	0.1332013124	0.9612693907
920	0.1331452119	0.9612693907
921	0.1330946697	0.9612693907
922	0.1330693778	0.9613707797
923	0.1330417147	0.9613707797
924	0.1329746569	0.9612693907
925	0.132907562	0.9612693907
926	0.1328550755	0.9612693907
927	0.1327904646	0.9611680016
928	0.1327016298	0.9611680016
929	0.1326172659	0.9609652236
930	0.1325255516	0.9610666126
931	0.1324794271	0.9612693907
932	0.1323743099	0.9613707797
933	0.1323051577	0.9614721687
934	0.1322428228	0.9615735577
935	0.1321941825	0.9616749468
936	0.13217696	0.9617763358
937	0.1321174122	0.9615735577
938	0.1320693084	0.9615735577
939	0.1319731903	0.9616749468
940	0.1319249904	0.9617763358
941	0.1318338012	0.9617763358
942	0.1317703923	0.9617763358
943	0.131730349	0.9616749468
944	0.1316572121	0.9616749468
945	0.1316100508	0.9616749468
946	0.1315353771	0.9616749468
947	0.131447141	0.9617763358
948	0.1313649711	0.9618777248
949	0.131319535	0.9618777248
950	0.1312379274	0.9619791139
951	0.1311497063	0.9618777248
952	0.1310470557	0.9619791139
953	0.1309895396	0.9619791139
954	0.1309342584	0.9620805029
955	0.1308167919	0.9620805029
956	0.1307336334	0.9620805029
957	0.1306924518	0.9621818919
958	0.1306360025	0.9622832809
959	0.1305649633	0.96238467
960	0.1304725119	0.9622832809
961	0.130415363	0.9622832809
962	0.1303970037	0.9622832809
963	0.1303408818	0.9622832809
964	0.1302751765	0.96238467
965	0.1301714498	0.9622832809
966	0.1301222997	0.9622832809
967	0.1300864539	0.9622832809
968	0.1300665764	0.9622832809
969	0.1300266477	0.9622832809
970	0.1299609959	0.9621818919
971	0.1298601344	0.9622832809
972	0.1298178691	0.9622832809
973	0.1298072182	0.9622832809
974	0.1297696653	0.9621818919
975	0.1297031525	0.9621818919
976	0.1295912298	0.9621818919
977	0.1295396791	0.9622832809
978	0.1294677086	0.9620805029
979	0.129428078	0.9621818919
980	0.1293478306	0.9622832809
981	0.1292658822	0.96238467
982	0.1292140394	0.962486059
983	0.1291606872	0.96238467
984	0.1290989673	0.962486059
985	0.1290023627	0.962486059
986	0.1289286821	0.962587448
987	0.1288795753	0.962486059
988	0.1287959907	0.962587448
989	0.1287363575	0.9626888371
990	0.1286838732	0.9626888371
991	0.1286103856	0.9627902261
992	0.1285252313	0.962587448
993	0.1284491857	0.9626888371
994	0.1283840788	0.962587448
995	0.1283430158	0.962587448
996	0.1282943993	0.9626888371
997	0.1282841373	0.9627902261
998	0.1282156572	0.9626888371
999	0.1281452206	0.9627902261
