iter	Logloss	Accuracy
884	0.132499891	0.9584347121
885	0.1324852233	0.9584347121
886	0.132427128	0.9585360908
887	0.1322988638	0.9584347121
888	0.1322702359	0.9584347121
889	0.1322574377	0.9584347121
890	0.1322211866	0.9585360908
891	0.1321587271	0.9584347121
892	0.1320523749	0.9586374696
893	0.1319252236	0.9585360908
894	0.1318696969	0.9585360908
895	0.1318101896	0.9586374696
896	0.1317440482	0.9586374696
897	0.1316723969	0.9586374696
898	0.1316246998	0.9585360908
899	0.1315679561	0.9586374696
900	0.1315470725	0.9586374696
901	0.1314663314	0.9587388483
902	0.1314437074	0.9587388483
903	0.1313574148	0.9586374696
904	0.1312946161	0.9587388483
905	0.1312117596	0.9588402271
906	0.1311016396	0.9589416058
907	0.1310350868	0.9589416058
908	0.1309406933	0.9590429846
909	0.1308728883	0.9590429846
910	0.1307741395	0.9590429846
911	0.1307553834	0.9590429846
912	0.1307036321	0.9590429846
913	0.1305972147	0.9590429846
914	0.1305359893	0.9590429846
915	0.1304422555	0.9591443633
916	0.1304284104	0.9591443633
917	0.1303779877	0.9591443633
918	0.1302447608	0.9591443633
919	0.1301571465	0.9591443633
920	0.130081683	0.9590429846
921	0.1300354189	0.9590429846
922	0.1299790933	0.9591443633
923	0.1299266089	0.9593471208
924	0.129862762	0.9593471208
925	0.1297827637	0.9595498783
926	0.1297392542	0.9595498783
927	0.1297197152	0.9596512571
928	0.1297097552	0.9596512571
929	0.1296371403	0.9597526358
930	0.1295855735	0.9599553933
931	0.1295186856	0.9599553933
932	0.1295091008	0.9599553933
933	0.1294669512	0.9598540146
934	0.1294144441	0.9600567721
935	0.1293730007	0.9600567721
936	0.1293177813	0.9600567721
937	0.1292819916	0.9599553933
938	0.1292727877	0.9599553933
939	0.1292460749	0.9600567721
940	0.129183955	0.9598540146
941	0.1291141495	0.9601581509
942	0.1290114667	0.9602595296
943	0.1289482497	0.9602595296
944	0.12888536	0.9603609084
945	0.1288263127	0.9603609084
946	0.1287529969	0.9602595296
947	0.1286983101	0.9602595296
948	0.1286039498	0.9602595296
949	0.1285245791	0.9602595296
950	0.1284500397	0.9603609084
951	0.1283539036	0.9604622871
952	0.1282365489	0.9605636659
953	0.128158429	0.9605636659
954	0.1281149555	0.9605636659
955	0.1281060919	0.9605636659
956	0.1280179564	0.9605636659
957	0.1279307571	0.9604622871
958	0.1278123125	0.9605636659
959	0.1278011706	0.9605636659
960	0.12770295	0.9605636659
961	0.1276096542	0.9605636659
962	0.1275094921	0.9605636659
963	0.1274337565	0.9606650446
964	0.1273649607	0.9606650446
965	0.1272937546	0.9605636659
966	0.1271870223	0.9605636659
967	0.1271212341	0.9607664234
968	0.127071549	0.9607664234
969	0.1269812241	0.9607664234
970	0.1269204543	0.9608678021
971	0.1268374659	0.9607664234
972	0.1267075607	0.9606650446
973	0.1266884969	0.9606650446
974	0.1266221469	0.9608678021
975	0.1265470071	0.9608678021
976	0.1264498621	0.9608678021
977	0.1263451777	0.9609691809
978	0.1262855443	0.9612733171
979	0.1262666471	0.9613746959
980	0.1262201863	0.9613746959
981	0.1261437573	0.9614760746
982	0.1261118297	0.9614760746
983	0.1260695222	0.9614760746
984	0.1260190974	0.9614760746
985	0.1259369428	0.9615774534
986	0.1258612595	0.9614760746
987	0.125849468	0.9614760746
988	0.1257985451	0.9615774534
989	0.1257274376	0.9615774534
990	0.1256364211	0.9615774534
991	0.1255210719	0.9615774534
992	0.1254337496	0.9616788321
993	0.1253276994	0.9615774534
994	0.1252836005	0.9615774534
995	0.125189021	0.9614760746
996	0.1251644417	0.9615774534
997	0.1250796239	0.9615774534
998	0.1250225405	0.9614760746
999	0.1249805356	0.9614760746
