iter	Logloss	Accuracy
884	0.1337729732	0.9591485048
885	0.1336960838	0.9591485048
886	0.1336488678	0.9590471363
887	0.1335870482	0.9591485048
888	0.1335609888	0.9591485048
889	0.1334941458	0.9591485048
890	0.1334216979	0.9591485048
891	0.1333913641	0.9591485048
892	0.1332606384	0.9590471363
893	0.1331930053	0.9591485048
894	0.1330956012	0.9593512418
895	0.1329947557	0.9593512418
896	0.1329173903	0.9595539787
897	0.1328547889	0.9597567157
898	0.1328042791	0.9597567157
899	0.1327140511	0.9598580841
900	0.1326640856	0.9597567157
901	0.1326008046	0.9597567157
902	0.1325161862	0.9597567157
903	0.1324772997	0.9596553472
904	0.1323875523	0.9596553472
905	0.132334391	0.9596553472
906	0.1322820585	0.9597567157
907	0.1322176973	0.9594526102
908	0.1321317174	0.9594526102
909	0.1320409618	0.9596553472
910	0.1319570425	0.9597567157
911	0.1319076034	0.9597567157
912	0.1318572597	0.9596553472
913	0.1317898136	0.9598580841
914	0.1317304297	0.9598580841
915	0.1316797123	0.9599594526
916	0.1316167725	0.9601621896
917	0.1315257362	0.960466295
918	0.1314648136	0.9606690319
919	0.1314365112	0.9605676635
920	0.1313995899	0.960466295
921	0.1313519844	0.960466295
922	0.1312690314	0.9607704004
923	0.1311896016	0.9608717689
924	0.1310975821	0.9610745058
925	0.1310877524	0.9610745058
926	0.1310394813	0.9611758743
927	0.1309706939	0.9611758743
928	0.1309050161	0.9612772428
929	0.1308357875	0.9612772428
930	0.1307885135	0.9612772428
931	0.130700782	0.9612772428
932	0.1306535351	0.9612772428
933	0.1305449389	0.9612772428
934	0.1304789961	0.9615813482
935	0.1304239057	0.9614799797
936	0.1303381346	0.9614799797
937	0.1302360879	0.9614799797
938	0.1301299291	0.9615813482
939	0.1300219337	0.9616827167
940	0.1299384559	0.9617840851
941	0.1298722296	0.9617840851
942	0.1297632471	0.9618854536
943	0.1297161602	0.9618854536
944	0.1296761709	0.9618854536
945	0.1295830429	0.962189559
946	0.1295470154	0.962189559
947	0.1294810773	0.9619868221
948	0.1293946079	0.9620881906
949	0.1293352323	0.9620881906
950	0.1292729969	0.9620881906
951	0.1292049594	0.9619868221
952	0.1291111482	0.962189559
953	0.1290672759	0.9620881906
954	0.1290222576	0.9620881906
955	0.1289097372	0.9620881906
956	0.1288408082	0.9620881906
957	0.1287908289	0.9620881906
958	0.1287236083	0.9620881906
959	0.1286683621	0.9620881906
960	0.1285891274	0.9620881906
961	0.1285273053	0.9620881906
962	0.1284458159	0.962189559
963	0.1283758694	0.9620881906
964	0.1282670813	0.962189559
965	0.1281586626	0.9622909275
966	0.1281471189	0.9622909275
967	0.1280490002	0.9624936645
968	0.1279952254	0.9624936645
969	0.1279638986	0.962392296
970	0.1278861365	0.9625950329
971	0.1278205045	0.9625950329
972	0.1277723501	0.9625950329
973	0.1277210988	0.9625950329
974	0.1276395365	0.9626964014
975	0.1275455491	0.9628991384
976	0.1275050867	0.9628991384
977	0.1274411271	0.9628991384
978	0.127430149	0.9628991384
979	0.1273845992	0.9628991384
980	0.1273445172	0.9628991384
981	0.1273007009	0.9628991384
982	0.127215505	0.9628991384
983	0.127126366	0.9628991384
984	0.1270374949	0.9627977699
985	0.1269572124	0.9628991384
986	0.1268428661	0.9630005068
987	0.1267429962	0.9628991384
988	0.1266976173	0.9628991384
989	0.1266364686	0.9628991384
990	0.1265400065	0.9632032438
991	0.1264749367	0.9632032438
992	0.1264369452	0.9632032438
993	0.1263787089	0.9633046123
994	0.1263064227	0.9633046123
995	0.1262236121	0.9633046123
996	0.1261495738	0.9633046123
997	0.1260556463	0.9633046123
998	0.1259469588	0.9633046123
999	0.1258815537	0.9633046123
