iter	Logloss	Accuracy
883	0.1270390365	0.9606610565
884	0.1270006872	0.9607624455
885	0.1269635416	0.9607624455
886	0.1269506082	0.9608638345
887	0.1268374929	0.9607624455
888	0.126791661	0.9606610565
889	0.126772168	0.9607624455
890	0.1266756583	0.9609652236
891	0.1266170225	0.9609652236
892	0.1265701525	0.9609652236
893	0.1265401836	0.9610666126
894	0.1264530343	0.9611680016
895	0.1264136428	0.9611680016
896	0.1263272811	0.9612693907
897	0.1262824145	0.9612693907
898	0.126174947	0.9612693907
899	0.1261464731	0.9612693907
900	0.1261036039	0.9611680016
901	0.1260258017	0.9613707797
902	0.1259917172	0.9614721687
903	0.1259634687	0.9614721687
904	0.1258866909	0.9613707797
905	0.1258521288	0.9614721687
906	0.1257897209	0.9615735577
907	0.1257519175	0.9615735577
908	0.1257087737	0.9615735577
909	0.1256963145	0.9615735577
910	0.1256434387	0.9615735577
911	0.1256206372	0.9615735577
912	0.1256092496	0.9616749468
913	0.1255590836	0.9617763358
914	0.1254983058	0.9617763358
915	0.1254199167	0.9615735577
916	0.1254101818	0.9616749468
917	0.1253330402	0.9616749468
918	0.125292562	0.9616749468
919	0.1252357648	0.9615735577
920	0.1251666412	0.9616749468
921	0.1251172385	0.9617763358
922	0.1250552532	0.9618777248
923	0.124952125	0.9619791139
924	0.1248456806	0.9619791139
925	0.1248318854	0.9620805029
926	0.1247440491	0.9622832809
927	0.1247266832	0.9622832809
928	0.1246856589	0.9621818919
929	0.1246372924	0.9621818919
930	0.1246142493	0.9620805029
931	0.1245727405	0.9622832809
932	0.1245013356	0.9621818919
933	0.1244134563	0.9622832809
934	0.1243417896	0.9622832809
935	0.1242677639	0.9621818919
936	0.124202528	0.9620805029
937	0.1241887255	0.9620805029
938	0.1241153168	0.9620805029
939	0.1240571204	0.962486059
940	0.1240323901	0.962486059
941	0.1239363292	0.9626888371
942	0.123853007	0.962486059
943	0.1237872492	0.962486059
944	0.1237607714	0.962486059
945	0.1236727253	0.962486059
946	0.1236176481	0.9626888371
947	0.1235183025	0.962587448
948	0.1234514905	0.962486059
949	0.1233966069	0.9626888371
950	0.1232501827	0.9626888371
951	0.1232212913	0.9626888371
952	0.123143798	0.9626888371
953	0.1230816887	0.9626888371
954	0.1230320248	0.9627902261
955	0.1229404125	0.9628916151
956	0.1228525501	0.9627902261
957	0.122827235	0.9628916151
958	0.1227446651	0.9628916151
959	0.1226686862	0.9627902261
960	0.1226050224	0.9627902261
961	0.1225677589	0.9628916151
962	0.1224828794	0.9629930042
963	0.1224080722	0.9631957822
964	0.1223145063	0.9630943932
965	0.1222231786	0.9634999493
966	0.1221768091	0.9634999493
967	0.122086448	0.9633985603
968	0.1220001181	0.9634999493
969	0.1219505138	0.9633985603
970	0.1218851	0.9633985603
971	0.1218082498	0.9634999493
972	0.1217098546	0.9636013383
973	0.1216852048	0.9636013383
974	0.1216444765	0.9636013383
975	0.1215867328	0.9637027274
976	0.1215360806	0.9638041164
977	0.1214734918	0.9639055054
978	0.1213952368	0.9639055054
979	0.1213548295	0.9639055054
980	0.1213143825	0.9640068945
981	0.1212451428	0.9639055054
982	0.1212233079	0.9639055054
983	0.1211897567	0.9641082835
984	0.1210960491	0.9640068945
985	0.1209607956	0.9640068945
986	0.1208820267	0.9641082835
987	0.1208509089	0.9641082835
988	0.120783533	0.9640068945
989	0.1207602359	0.9640068945
990	0.1206822463	0.9641082835
991	0.1206299299	0.9641082835
992	0.1205916627	0.9642096725
993	0.1205802034	0.9641082835
994	0.120545607	0.9644124506
995	0.120512528	0.9644124506
996	0.1204367221	0.9644124506
997	0.1204270317	0.9644124506
998	0.1203996131	0.9644124506
999	0.1203438574	0.9644124506
